firm_ID,year,months,R,Re,ME,industry_ID,sales,OX,NFE,X,OA,FA,OL,FO,NOA,NFO,BE,lagged_BE,ROE,lagged_NOA,lagged_NFO,RNOA,PM,ATO,lagged_FLEV,NBC,ROE_DuPont,DuPont_gap,lagged_ME,lagged_BEME
3,2016,12,0.37526382439847983,0.373984527084531,96064839000,1,264724.73,3152.22,245.51542270084803,2906.7,66679.77,60246.71,30884.68,214.85,35795.090000000004,-60031.86,95826.95,93620.36,0.03104773363400867,38480.939999999995,-55139.42,0.0819163980921464,0.01190753882344124,6.879372749210389,-0.5889682543412567,-0.00445262976471004,0.03104778252614229,-4.889213361947142e-8,70434234000,1.3291883035172925e-6
3,2017,12,0.3868203213997605,0.3855792307773378,132546843000,1,260378.6,5403.41,349.43567286115376,5053.97,70503.83,60542.99,29973.69,892.31,40530.14,-59650.68,100180.82,95826.95,0.05274059124286017,35795.090000000004,-60031.86,0.15095394368333756,0.0207521278630425,7.274142906191882,-0.6264611364548281,-0.00582083701656343,0.05274063639862111,-4.515576094293872e-8,96064839000,9.975236621174164e-7
3,2018,12,-0.1749261568756154,-0.17573246341795623,107515395000,1,251250.36,7001.84,397.0254620586077,6604.82,70766,65358.81,29595.73,1648.61,41170.27,-63710.2,104880.47,100180.82,0.0659289872053353,40530.14,-59650.68,0.17275637340507582,0.02786797997025755,6.199099238245908,-0.5954301432150385,-0.00665584134260678,0.06592893268333593,5.452199937361347e-8,132546843000,7.558144557241549e-7
3,2019,12,0.6586872942281086,0.6571730752233231,174487833000,1,254890.51,9116.46,458.9966341955992,8657.46,75076.32,69255.41,31964.67,2163.9,43111.65000000001,-67091.51000000001,110203.16000000002,104880.47,0.08254596875853054,41170.27,-63710.2,0.22143308751679305,0.03576618054552128,6.191130395792886,-0.6074553250953204,-0.00720444503698935,0.08254600085034325,-3.20918127072467e-8,107515395000,9.754925794580395e-7
3,2020,12,0.2538194424596125,0.2526518457894793,214032195000,1,266675.81,13555.98,468.29223832292985,13087.69,76819.88,80170.59,34486.28,3891.52,42333.600000000006,-76279.06999999999,118612.67,110203.16000000002,0.1187596617011708,43111.65000000001,-67091.51000000001,0.31443890456523926,0.05083318205727021,6.185701776665935,-0.6087984228401436,-0.00697990309538315,0.11875964139029284,2.0310877951734696e-8,174487833000,6.315807704483328e-7
4,2015,11,0.128853600417008,0.1278442055696707,14518674000,1,39725.12,440.42,-3.5041381533990075,443.93,16626.5,15754,4980.04,15113.52,11646.46,-640.4799999999996,12286.94,NA,NA,NA,NA,NA,0.01108668771799808,NA,NA,NA,NA,NA,NA,NA
4,2016,12,-0.18551779217321873,-0.18630897296470805,11592135000,1,37981.34,406.14,21.8576566482477,384.28,16942.19,12811.88,4473.95,13139.09,12468.239999999998,327.21000000000095,12141.029999999995,12286.94,0.03127548437609364,11646.46,-640.4799999999996,0.034872398995059443,0.01069314563414561,3.261191812791183,-0.05212689245654325,-0.0341269932679361,0.03127567509499943,-1.9071890579314132e-7,14518674000,8.462852737102576e-7
4,2017,12,0.1965347194455549,0.19545135604309016,13644513000,1,39282.14,354.96,-10.049564910551885,365.01,17940.42,14240.99,5232.13,14728.73,12708.289999999995,487.7399999999998,12220.549999999996,12141.029999999995,0.03006417083229348,12468.239999999998,327.21000000000095,0.02846913437662413,0.00903616758150141,3.150576183968227,0.02695076117924105,-0.03071289053070461,0.03006413499600544,3.583628803427441e-8,11592135000,1.0473506390324125e-6
4,2018,12,-0.24020225263412853,-0.24094890549247738,10223883000,1,39489.45,289.86,-15.486507225758528,305.35,17670.57,14475.18,4652.51,15261.25,13018.06,786.0699999999997,12231.99,12220.549999999996,0.02498660043942376,12708.289999999995,487.7399999999998,0.02280873351174706,0.0073401883287814796,3.1073771530237355,0.03991146061347483,-0.03175156277065349,0.02498631462788161,2.8581154215556737e-7,13644513000,8.956384152369525e-7
4,2019,12,-0.0938432402976136,-0.09471259239829932,9134349000,1,38544.01,262.74,2.7267848518639135,260.01,17347.66,16062.78,4478.99,16648.34,12868.67,585.5599999999995,12283.11,12231.99,0.02125655760019424,13018.06,786.0699999999997,0.02018273076019007,0.0068166233871359,2.96081059697067,0.06426345999301829,0.00346888298989137,0.02125682044770606,-2.6284751182201194e-7,10223883000,1.1964133392371568e-6
4,2020,12,-0.04239251040221914,-0.043303711790050436,8652927000,1,38169.72,269.39,3.520879569977698,265.87,17559.81,14310.51,4577.9,14913.11,12981.910000000002,602.6000000000004,12379.31,12283.11,0.0216451696679424,12868.67,585.5599999999995,0.02093378725229569,0.00705768866001636,2.9660967294988527,0.04767196581321827,0.00601284167289039,0.02164509805985798,7.160808441347699e-8,9134349000,1.3447165200278642e-6
5,2015,11,0.5273226328370655,0.5259935582701769,59856474000,1,420761.86,11191.47,-862.8172073763714,12054.29,217325.71,97300.95,110877.02,57162.6,106448.69,-40138.35,146587.03999999998,NA,NA,NA,NA,NA,0.02659810943891159,NA,NA,NA,NA,NA,NA,NA
5,2016,12,0.20815181251352732,0.20701607060187888,70044810000,1,409491.04,4096.52,-1916.6320071473913,6013.15,217001.07,79202.36,96204.32,50176.22,120796.75,-29026.14,149822.89,146587.03999999998,0.04102102068504829,106448.69,-40138.35,0.03848351727015148,0.01000393073313643,3.846839637011973,-0.2738192271294925,0.04775064264344178,0.04102103437757794,-1.3692529651776477e-8,59856474000,2.4489755276931275e-6
5,2017,12,0.3013409354872769,0.3001720979325797,89023692000,1,413161.01,4241.23,-1410.8091870268172,5652.04,233127.9,70255.6,93491.6,57778.16,139636.3,-12477.440000000002,152113.74,149822.89,0.03772480960686314,120796.75,-29026.14,0.03511046447855592,0.01026532005040843,3.4202990560590414,-0.19373635096746564,0.04860478131183882,0.03772480418063499,5.426228147364931e-9,70044810000,2.1389577614672667e-6
5,2018,12,-0.0046315719253883225,-0.005588140414392373,87843336000,1,411007.27,2242.03,-598.194821784154,2840.22,246092.76,67800.88,94921.29,68421.97,151171.47000000003,621.0899999999965,150550.38000000003,152113.74,0.01867168606859577,139636.3,-12477.440000000002,0.01605621174436733,0.00545496433676221,2.9434127802011374,-0.08202704108123306,0.04794211166586686,0.01867171776714026,-3.169854448717424e-8,89023692000,1.708688289405027e-6
5,2019,12,1.177176068447181,1.1752323618631348,190410060000,1,418723.93,12698.85,29.722073013224165,12669.13,247638.24,89789.57,117644.12,57325.84,129994.12,-32463.73000000001,162457.85,150550.38000000003,0.08415209579676913,151171.47000000003,621.0899999999965,0.08400295373194425,0.03032750003086759,2.7698608077304527,0.0041254628517045,0.04785469579807167,0.08415208202720427,1.3769564863319594e-8,87843336000,1.7138508947337795e-6
5,2020,12,0.2392330974560246,0.2380795527240751,235170402000,1,421763.28,16837.23,-1464.6767889851485,18301.91,250307.97,96107.05,125462.08,40954.86,124845.89,-55152.19,179998.08000000002,162457.85,0.11265635978809271,129994.12,-32463.73000000001,0.129523012271632,0.03992104291298189,3.2444796733883043,-0.19982863247297689,0.04511732906185296,0.11265634002287454,1.9765218184364386e-8,190410060000,8.531999307179463e-7
6,2015,11,-0.12045889101338436,-0.12126560718993928,5428920000,1,26110.53,-2403.6,102.44528971338198,-2506.05,8654.31,5145.44,2885.32,3342.57,5768.99,-1802.8699999999992,7571.859999999999,NA,NA,NA,NA,NA,-0.0920548146667264,NA,NA,NA,NA,NA,NA,NA
6,2016,12,0.1130434782608698,0.11197729532227485,6042624000,1,19820.3,-252.68,-57.82171577469801,-194.86,8808.52,4626.65,2165.4,3892.76,6643.120000000001,-733.8899999999994,7377.01,7571.859999999999,-0.02573476001933475,5768.99,-1802.8699999999992,-0.04379969457392022,-0.01274854568296141,3.435662048296149,-0.2381013383765679,0.03207203834702337,-0.02573453342049404,-2.2659884071213335e-7,5428920000,1.3947267596501695e-6
6,2017,12,-0.33984375,-0.3404717312250529,4024904000,1,14239.64,-43.1,-24.651750365658327,-18.45,8855.96,4611.58,1766.3,4294.44,7089.659999999999,-317.1400000000003,7406.799999999999,7377.01,-0.00250101328315943,6643.120000000001,-733.8899999999994,-0.00648791531689928,-0.00302676191252026,2.1435169016967928,-0.09948339503403132,0.03359052496376616,-0.00250077601011001,-2.3727304942393682e-7,6042624000,1.2208288981740384e-6
6,2018,12,-0.39349112426035493,-0.394100033808519,2441140000,1,13793.16,-39.52,-8.394458689726427,-31.13,9160.85,3990.5,1961.28,3979.9,7199.570000000001,-10.599999999999907,7210.17,7406.799999999999,-0.00420289463736026,7089.659999999999,-317.1400000000003,-0.00557431527040789,-0.00286518825272816,1.9455319437039296,-0.04281741102770432,0.02646925234825761,-0.00420229266488545,-6.019724748101279e-7,4024904000,1.8402426492656717e-6
6,2019,12,0.1073170731707318,0.1062718323032088,2813665000,1,14757.7,-243.01,-0.27909472064445723,-242.73,9215.77,4090.7,1993.15,4267.8,7222.620000000001,177.10000000000036,7045.52,7210.17,-0.03366494826058192,7199.570000000001,-10.599999999999907,-0.03375340471722616,-0.0164666580835767,2.049802974344301,-0.00147014564150358,0.02632969062683581,-0.03366507381647804,1.2555589611745746e-7,2441140000,2.953607740645764e-6
7,2015,11,0.5547795892805634,0.5534301282833101,16125536000,1,38978.69,281.63,-41.119439358499974,322.75,19228.77,11663.35,4440.86,13481.7,14787.91,1818.3500000000004,12969.56,NA,NA,NA,NA,NA,0.00722522999105408,NA,NA,NA,NA,NA,NA,NA
7,2016,12,-0.051594237263503206,-0.052504419063508,15228472000,1,38191.46,367.19,-40.70086904448482,407.89,18071.68,13081.66,4606.85,13237.85,13464.83,156.1900000000005,13308.64,12969.56,0.03144979475016885,14787.91,1818.3500000000004,0.02483041890300928,0.0096144530740642,2.582613770302902,0.1402013638087954,-0.02238340750927204,0.03144986175664285,-6.700647399437988e-8,16125536000,8.042870636982237e-7
7,2017,12,0.0433390796530857,0.04238511163176528,15822912000,1,36420.34,321.38,-1.4085731187354047,322.79,16681.45,13130.81,4264.43,12135.56,12417.02,-995.25,13412.27,13308.64,0.02425416872047031,13464.83,156.1900000000005,0.02386810676406608,0.00882418999932455,2.704849597061381,0.01173598504430208,-0.00901833099901018,0.02425406150581392,1.072146563925458e-7,15228472000,8.739314095334056e-7
7,2018,12,-0.029188475212324594,-0.030124503802060332,15271704000,1,37715.67,328.25,53.46436647504271,274.79,15312.06,14731.98,4237.55,12213.72,11074.509999999998,-2518.26,13592.77,13412.27,0.02048795617744051,12417.02,-995.25,0.02643548935251775,0.00870327903494754,3.0374171902759275,-0.07420444115723886,-0.05371953426279097,0.02048763061919848,3.255582420209902e-7,15822912000,8.476486502610898e-7
7,2019,12,0.17647578859403157,0.1753724772682983,17876432000,1,40584.51,382.03,110.67654908033931,271.35,15721.34,15154.76,4443.5,12662.69,11277.84,-2492.0699999999997,13769.91,13592.77,0.01996281846893606,11074.509999999998,-2518.26,0.0344963343750649,0.00941319730113779,3.664677714860523,-0.18526466643664247,-0.04394961166850893,0.01996307234799534,-2.538790592823692e-7,15271704000,8.900624318019784e-7
7,2020,12,-0.10662336808158024,-0.10747910519023074,15909376000,1,40678.01,149.67,97.55701666507218,52.12,14933.11,17635.15,4704.28,14153.48,10228.830000000002,-3481.670000000002,13710.500000000004,13769.91,0.00378506468088752,11277.84,-2492.0699999999997,0.01327115830690983,0.00367938352933194,3.6068972427344246,-0.180979396379497,-0.03914698088941008,0.0037845551158234,5.095650641279668e-7,17876432000,7.7028290656659e-7
8,2017,11,0.1360225140712945,0.13507341190298483,3949071000,1,19369.48,-122.97,-12.701588407572414,-110.27,14433.8,5979.29,12078,3663.05,2355.7999999999993,-2316.24,4672.039999999999,NA,NA,NA,NA,NA,-0.00634864745981822,NA,NA,NA,NA,NA,NA,NA
8,2018,12,-0.1222130470685383,-0.12306560823845125,9301250000,1,21597.98,-464.62,-23.5682424985639,-441.05,16345.42,7972.72,13912.28,4234.2,2433.1399999999994,-3738.52,6171.66,4672.039999999999,-0.09440201710601796,2355.7999999999993,-2316.24,-0.19722387299431196,-0.02151219697397627,9.168002377111812,-0.4957663033706904,0.01017521608234203,-0.09440239328033068,3.761743127272954e-7,3949071000,1.1830731835411414e-6
8,2019,12,-0.2126058325493887,-0.21337063021751634,8684712000,1,23472.55,-241.22,497.5349579060448,-738.75,22578.06,8797.34,19150.73,5328.2,3427.3300000000017,-3469.1400000000003,6896.470000000002,6171.66,-0.1197003723471481,2433.1399999999994,-3738.52,-0.0991393836770593,-0.01027668489363107,9.647019900211252,-0.6057559878541593,-0.13308340142784972,-0.11970117568142846,8.033342803609456e-7,9301250000,6.635301706759844e-7
8,2020,12,0.1028913621432912,0.10185298833993994,9224264000,1,26686.62,3139.56,461.96853361745485,2677.59,25814.69,12378.53,22039.57,6965.34,3775.119999999999,-5413.1900000000005,9188.31,6896.470000000002,0.3882551508235372,3427.3300000000017,-3469.1400000000003,0.9160366816151344,0.1176454717757438,7.786416831761162,-0.5030312609204418,-0.13316514571837829,0.3882553634515258,-2.1262798860499646e-7,8684712000,7.940931144291258e-7
9,2015,11,0.34029026143257357,0.3391114705140603,3983774000,1,47104.43,360.2,4.519993389824673,355.68,20358.46,3322.29,5023,6507.12,15335.46,3184.83,12150.63,NA,NA,NA,NA,NA,0.0076468391614122,NA,NA,NA,NA,NA,NA,NA
9,2016,12,0.43604036312237504,0.4347079955859272,5530318000,1,54928.1,440.84,18.57509078225992,422.26,21151.68,4646.85,7058.01,6342.75,14093.67,1695.8999999999996,12397.77,12150.63,0.03475210750389074,15335.46,3184.83,0.02874644777528682,0.00802576459043731,3.5817706152929225,0.2621123349159673,0.00583236492442608,0.03475251153378385,-4.040298931043407e-7,3983774000,3.0500299464778875e-6
9,2017,12,0.10417352517753997,0.10316521678723078,5656034000,1,64100.83,1252.99,14.058159589611302,1238.93,23065.16,5730.46,7016.43,8662.73,16048.73,2932.2699999999995,13116.46,12397.77,0.09993168126203342,14093.67,1695.8999999999996,0.08890445143103251,0.01954717279011832,4.548200007521107,0.13679072930051123,0.00828949795955616,0.09993182970892256,-1.484468891282953e-7,5530318000,2.241782479777836e-6
9,2018,12,-0.10234498285797233,-0.10321487847286814,4583890000,1,63010.2,1287.08,32.79272958274367,1254.28,23237.39,6276,7310.04,8727.26,15927.35,2451.26,13476.089999999998,13116.46,0.09562641139453786,16048.73,2932.2699999999995,0.08019824621636727,0.02042653411669856,3.926179828559643,0.2235565083871715,0.01118339361066466,0.09562696569175344,-5.542972155853088e-7,5656034000,2.319020713100381e-6
9,2019,12,0.2730057241839752,0.27181961332987137,5469832000,1,66668.22,1344.91,6.142147404749168,1338.77,25727.24,5648.52,7848.38,10121.81,17878.86,4473.289999999999,13405.570000000002,13476.089999999998,0.09934409758320108,15927.35,2451.26,0.08444028667669136,0.02017317996490681,4.185769760820225,0.18189697456754897,0.00250571028970781,0.0993439382339574,1.5934924367522196e-7,4583890000,2.939880756300871e-6
9,2020,12,0.3449923841028377,0.3437476451119814,6884730000,1,69080.53,1249.37,25.781972123956447,1223.59,25438.28,6198.38,8496.74,9162.88,16941.54,2964.499999999999,13977.04,13405.570000000002,0.09127474624353904,17878.86,4473.289999999999,0.06987973506140771,0.0180857037431531,3.863810668017983,0.33368890692450964,0.00576353693231524,0.09127459913125988,1.4711227917796332e-7,5469832000,2.4508193304657257e-6
10,2015,11,0.4175662317481972,0.4163268182211395,5485326000,1,36600.75,739.09,58.24327907741244,680.84,23489.16,6355.67,6636.13,8902.38,16853.03,2546.709999999999,14306.32,NA,NA,NA,NA,NA,0.02019330204982138,NA,NA,NA,NA,NA,NA,NA
10,2016,12,0.15592377325521056,0.1548344527910095,6166300000,1,34776.56,225.83,42.87066877311274,182.96,21778.62,6499,6701.42,7774.97,15077.2,1275.9700000000005,13801.23,14306.32,0.01278875350194879,16853.03,2546.709999999999,0.01339996427942038,0.00649374176169235,2.0635197350268766,0.17801293414379094,0.01683374580266805,0.01278870675525832,4.6746690464741225e-8,5485326000,2.6081075217771923e-6
10,2017,12,0.3209289232934551,0.3197432801779092,8296473000,1,35356.93,-31.59,21.57260572978777,-53.16,20985.5,6475.79,6360.08,7314.91,14625.42,839.1199999999999,13786.3,13801.23,-0.00385183059770759,15077.2,1275.9700000000005,-0.00209521661847027,-8.934599242637865e-4,2.3450594274799035,0.09245335379527768,0.01690682831868129,-0.00385201940187851,1.888041709168474e-7,6166300000,2.2381703776981335e-6
10,2018,12,0.01637674526161037,0.015401064429666711,8236314000,1,35511.21,697.61,14.230302684585215,683.38,20767.86,6577.55,6315.59,6749.43,14452.27,171.8800000000001,14280.39,13786.3,0.04956950015595193,14625.42,839.1199999999999,0.04769845925792217,0.0196447825911874,2.4280471945421054,0.06086622226413178,0.01695860268446136,0.04956947820048996,2.1955461962375192e-8,8296473000,1.6617061250003464e-6
10,2019,12,0.8147368243726989,0.8130932023217907,14301435000,1,35571.74,1342.03,2.888215721639466,1339.14,18798.01,7218.54,6688.83,4246.75,12109.179999999998,-2971.79,15080.969999999998,14280.39,0.09377474984926884,14452.27,171.8800000000001,0.09285946083210456,0.03772742069969026,2.461325452679752,0.012036085849196,0.01680367536443719,0.09377487479532146,-1.2494605262924896e-7,8236314000,1.733832634355611e-6
10,2020,12,-0.05902063320202411,-0.05991746331334391,12770115000,1,36086.27,1621.63,-49.82732871394185,1671.46,20722.5,7134.48,6410.79,5393.93,14311.71,-1740.5499999999993,16052.259999999998,15080.969999999998,0.1108323934070554,12109.179999999998,-2971.79,0.13391740811516553,0.04493758983679943,2.9800754468923576,-0.19705562705847177,0.01676677312796054,0.11083221627746372,1.771295916885851e-7,14301435000,1.054507467257656e-6
11,2015,11,0.6400593219618742,0.6386411042466911,195685659000,1,412144.7,15742.11,-35.56280814084422,15777.67,145971.92,79968.43,61558.32,4835.6,84413.6,-75132.82999999999,159546.43,NA,NA,NA,NA,NA,0.03819559004398212,NA,NA,NA,NA,NA,NA,NA
11,2016,12,0.2959502477030982,0.2947356468159781,247433940000,1,481087.33,18540.7,-341.89765648738717,18882.59,164022.05,97676.93,86402.39,2446.8,77619.65999999999,-95230.13,172849.78999999998,159546.43,0.11835169235688948,84413.6,-75132.82999999999,0.2196411478719069,0.03853915670570664,5.699168498914867,-0.4709151436356175,0.00455057604628212,0.1183517403459757,-4.7989086232602673e-8,195685659000,8.153199923556994e-7
11,2017,12,0.07241608078301609,0.07143314996763328,256391226000,1,560962,28101.09,-669.4542780848669,28770.55,173917.75,103097.28,85692.68,115.41,88225.07,-102981.87,191206.94,172849.78999999998,0.16644827858917274,77619.65999999999,-95230.13,0.3620357265156792,0.05009446272653049,7.22706077300519,-0.5509415429431531,0.00702985786205339,0.16644824548577625,3.310339649620353e-8,247433940000,6.985694444343407e-7
11,2018,12,-0.2536291225993593,-0.2543644978445305,181229841000,1,551301.64,25094.46,-1020.9861626837326,26115.45,176997.95,119562.53,89367.67,1161.34,87630.28000000001,-118401.19,206031.47000000003,191206.94,0.13658212405888617,88225.07,-102981.87,0.2844368386446165,0.04551856584355526,6.248809323699034,-0.5385885575073791,0.00991423211370829,0.13658210398996884,2.0068917305771098e-8,256391226000,7.457624154424067e-7
11,2019,12,-0.14859382774105578,-0.14941445891287441,143981721000,1,583716.39,24570.48,-143.17659099440732,24713.65,194451.64,118830.29,96021.36,1051.43,98430.28,-117778.86,216209.14,206031.47000000003,0.1199508502269095,87630.28000000001,-118401.19,0.2803880119976793,0.04209318158772276,6.661126610573422,-0.5746752668415169,0.00120924959448809,0.11995088221714097,-3.1990231449952056e-8,181229841000,1.1368517947328554e-6
11,2020,12,0.07449975833310218,0.07348543107636685,143139204000,1,604900.23,27674.24,-525.8838533672262,28200.12,196794.7,141724.91,103744.3,2161.48,93050.4,-139563.43,232613.83,216209.14,0.13042982364205324,98430.28,-117778.86,0.2811557581671006,0.04575009006030631,6.145468955284897,-0.5447450556438086,0.00446501055764358,0.13042984146445993,-1.7822406689349535e-8,143981721000,1.5016429759163665e-6
12,2015,11,0.971035022556177,0.9693601975616348,935820000,1,4033.07,17.36,-11.900917471819012,29.26,1342.39,786.25,638.41,1000.55,703.9800000000001,214.29999999999995,489.6800000000002,NA,NA,NA,NA,NA,0.00430441326334529,NA,NA,NA,NA,NA,NA,NA
12,2016,12,0.15983843046739787,0.158743751951129,1085400000,1,3881.25,-2.67,-19.70814766718611,17.04,1478.56,974.18,640.52,1331.61,838.04,357.42999999999995,480.61,489.6800000000002,0.03479823558242116,703.9800000000001,214.29999999999995,-0.00379272138413023,-6.879227053140097e-4,5.5132958322679615,0.4376327397484069,-0.09196522476521753,0.03479445284101068,3.7827414104754657e-6,935820000,5.232630206663676e-7
12,2017,12,0.5959203980099503,0.5945100513050308,1812407000,1,4235.9,44.18,35.82747251042203,8.35,1561.16,933.88,654.11,1382.71,907.05,448.83,458.22,480.61,0.01737375418738686,838.04,357.42999999999995,0.05271824733902917,0.01042989683420288,5.054532003245669,0.7437007136763695,0.10023633301743567,0.01737901310746337,-5.258920076516016e-6,1085400000,4.427952828450341e-7
12,2018,12,1.0381569923311922,1.0363074922965487,3693970000,1,4694.9,28.07,14.168658205834358,13.9,1760.12,981.44,732.1,1605.94,1028.02,624.5,403.52,458.22,0.03033477368949412,907.05,448.83,0.03094647483600683,0.00597882809005516,5.176010142770519,0.979507660075946,0.03156798388216999,0.03033770196448353,-2.928274989402041e-6,1812407000,2.5282400696973693e-7
12,2019,12,0.9558601778095563,0.9540976851721128,7188834000,1,5197.7,102.28,40.7985425110759,61.48,1947.93,978.72,783.05,1705.9,1164.88,727.1800000000001,437.7000000000001,403.52,0.15235923869944487,1028.02,624.5,0.0994922277776697,0.01967793447101602,5.056030038326102,1.5476308485329104,0.06532993196329208,0.15236285063670724,-3.611937262365528e-6,3693970000,1.09237487039689e-7
12,2020,12,-0.2226769627294245,-0.22343038982081798,5565250000,1,5709.21,51.32,13.97987138391216,37.34,2139.06,955.68,825.61,1831.48,1313.4499999999998,875.8000000000001,437.64999999999975,437.7000000000001,0.0853095727667352,1164.88,727.1800000000001,0.04405604010713549,0.00898898446545143,4.901114277865531,1.6613662325793923,0.01922477431160394,0.08530986661203527,-2.938453000644881e-7,7188834000,6.088609084588685e-8
13,2015,11,0.3881896774492264,0.38697281924604576,157028040000,1,484364.56,24742.85,253.7145630314416,24489.13,135198.25,62027.32,55435.76,42894.52,79762.48999999999,-19132.800000000003,98895.29,NA,NA,NA,NA,NA,0.05108311392559356,NA,NA,NA,NA,NA,NA,NA
